condition,angle
apical_after_healing,283.241
apical_after_healing,88.091
apical_after_healing,71.565
apical_after_healing,227.862
apical_after_healing,222.709
apical_after_healing,238.57
apical_after_healing,213.69
apical_after_healing,197.592
apical_after_healing,212.735
apical_after_healing,167.125
apical_after_healing,90
apical_after_healing,90
apical_after_healing,83.66
apical_after_healing,289.654
apical_after_healing,284.036
apical_after_healing,270
apical_after_healing,246.448
apical_after_healing,218.48
apical_after_healing,298.61
apical_after_healing,297.897
apical_after_healing,235.713
apical_after_healing,234.462
apical_after_healing,208.301
apical_after_healing,229.399
apical_after_healing,254.055
apical_after_healing,205.017
apical_after_healing,235.561
apical_after_healing,263.884
apical_after_healing,204.905
apical_after_healing,151.607
apical_after_healing,157.62
apical_after_healing,165.53
apical_after_healing,141.953
apical_after_healing,214.046
apical_after_healing,221.923
apical_after_healing,238.392
apical_after_healing,233.286
apical_after_healing,171.469
apical_after_healing,136.219
apical_after_healing,331.928
apical_after_healing,11.31
apical_after_healing,304.509
apical_after_healing,277.524
apical_after_healing,75.53
apical_after_healing,154.29
apical_after_healing,250.346
apical_after_healing,110.556
apical_after_healing,201.161
apical_after_healing,248.199
apical_after_healing,271.685
apical_after_healing,263.157
apical_after_healing,248.749
apical_after_healing,237.171
apical_after_healing,161.565
apical_after_healing,85.601
apical_after_healing,141.582
apical_after_healing,169.509
apical_after_healing,156.038
apical_after_healing,206.565
apical_after_healing,213.275
apical_after_healing,184.899
apical_after_healing,172.03
apical_after_healing,278.881
apical_after_healing,215.538
apical_after_healing,210.51
apical_after_healing,215.287
apical_after_healing,196.771
apical_after_healing,178.21
apical_after_healing,180.637
apical_after_healing,195.322
apical_after_healing,189.293
apical_after_healing,197.771
apical_after_healing,193.285
apical_after_healing,192.619
apical_after_healing,156.038
apical_after_healing,150.489
apical_after_healing,159.444
apical_after_healing,295.427
apical_after_healing,142.651
apical_after_healing,345.7
apical_after_healing,285.255
apical_after_healing,318.468
apical_after_healing,131.634
apical_after_healing,143.616
apical_after_healing,123.69
apical_after_healing,120.114
apical_after_healing,95.194
apical_after_healing,233.881
apical_after_healing,233.973
apical_after_healing,210.964
apical_after_healing,243.435
apical_after_healing,249.775
apical_after_healing,226.848
apical_after_healing,171.511
apical_after_healing,170.181
apical_after_healing,171.327
apical_after_healing,183.013
apical_after_healing,60.945
apical_after_healing,188.393
apical_after_healing,176.987
apical_after_healing,70.017
apical_after_healing,245.556
apical_after_healing,241.699
apical_after_healing,242.526
apical_after_healing,293.806
apical_after_healing,298.926
apical_after_healing,271.193
apical_after_healing,141.34
apical_after_healing,129.094
apical_after_healing,118.142
apical_after_healing,147.995
apical_after_healing,178.363
apical_after_healing,180
apical_after_healing,124.695
apical_after_healing,101.659
apical_after_healing,181.941
apical_after_healing,147.381
apical_after_healing,151.39
apical_after_healing,150.945
apical_after_healing,150.945
apical_after_healing,178.877
apical_after_healing,280.62
apical_after_healing,256.608
apical_after_healing,254.476
apical_after_healing,195.524
apical_after_healing,175.711
apical_after_healing,183.24
apical_after_healing,147.381
apical_after_healing,114.444
apical_after_healing,120.256
apical_after_healing,146.31
apical_after_healing,133.452
apical_after_healing,133.025
apical_after_healing,225.855
apical_after_healing,114.864
apical_after_healing,244.359
apical_after_healing,253.74
apical_after_healing,160.71
apical_after_healing,234.462
apical_after_healing,206.565
apical_after_healing,259.046
apical_after_healing,307.999
apical_after_healing,298.61
apical_after_healing,278.746
apical_after_healing,236.821
apical_after_healing,244.058
apical_after_healing,248.199
apical_after_healing,231.147
apical_after_healing,90
apical_after_healing,141.147
apical_after_healing,122.735
apical_after_healing,231.34
apical_after_healing,213.69
apical_after_healing,276.34
apical_after_healing,266.987
apical_after_healing,90.909
apical_after_healing,94.467
apical_after_healing,97.125
apical_after_healing,117.646
apical_after_healing,110.283
apical_after_healing,123.275
apical_after_healing,208.301
apical_after_healing,208.887
apical_after_healing,215.754
apical_after_healing,200.726
apical_after_healing,177.879
apical_after_healing,260.218
apical_after_healing,257.471
apical_after_healing,261.656
apical_after_healing,261.703
apical_after_healing,296.565
apical_after_healing,278.366
apical_after_healing,142.595
apical_after_healing,132.166
apical_after_healing,138.691
apical_after_healing,142.853
apical_after_healing,171.87
apical_after_healing,129.806
apical_after_healing,248.199
apical_after_healing,256.809
apical_after_healing,268.807
apical_after_healing,223.264
apical_after_healing,360
apical_after_healing,195.068
apical_after_healing,190.305
apical_after_healing,184.764
apical_after_healing,180
apical_after_healing,141.34
apical_after_healing,100.408
apical_after_healing,169.38
apical_after_healing,107.7
apical_after_healing,127.185
apical_after_healing,320.042
apical_after_healing,329.534
apical_after_healing,151.39
apical_after_healing,150.101
apical_after_healing,149.349
apical_after_healing,115.463
apical_after_healing,107.103
apical_after_healing,305.942
apical_after_healing,239.931
apical_after_healing,252.474
apical_after_healing,266.532
apical_after_healing,360
apical_after_healing,43.363
apical_after_healing,170.538
apical_after_healing,170.789
apical_after_healing,256.373
apical_after_healing,262.875
apical_after_healing,170.218
apical_after_healing,165.069
apical_after_healing,172.147
apical_after_healing,329.036
apical_after_healing,164.859
apical_after_healing,158.369
apical_after_healing,182.337
apical_after_healing,153.435
apical_after_healing,168.232
apical_after_healing,146.689
apical_after_healing,112.714
apical_after_healing,107.684
apical_after_healing,121.675
apical_after_healing,138.468
apical_after_healing,296.003
apical_after_healing,324.462
apical_after_healing,357.138
apical_after_healing,22.834
apical_after_healing,13.392
apical_after_healing,32.471
apical_after_healing,71.565
apical_after_healing,80.789
apical_after_healing,288.435
apical_after_healing,273.945
apical_after_healing,279.462
apical_after_healing,238.241
apical_after_healing,235.008
apical_after_healing,211.43
apical_after_healing,177.99
apical_after_healing,175.84
apical_after_healing,175.764
apical_after_healing,149.036
apical_after_healing,155.225
apical_after_healing,170.538
apical_after_healing,129.806
apical_after_healing,137.045
apical_after_healing,139.844
apical_after_healing,107.103
apical_after_healing,130.236
apical_after_healing,132.879
apical_after_healing,224.091
apical_after_healing,143.746
apical_after_healing,246.038
apical_after_healing,222.709
apical_after_healing,271.591
apical_after_healing,222.769
apical_after_healing,226.771
apical_after_healing,223.877
apical_after_healing,133.152
apical_after_healing,100.886
apical_after_healing,53.531
apical_after_healing,72.35
apical_after_healing,57.529
apical_after_healing,30.964
apical_after_healing,20.556
apical_after_healing,136.042
apical_after_healing,151.821
apical_after_healing,125.942
apical_after_healing,103.392
apical_after_healing,194.036
apical_after_healing,204.775
apical_after_healing,170.134
apical_after_healing,152.241
apical_after_healing,191.535
apical_after_healing,189.689
apical_after_healing,154.654
apical_after_healing,131.76
apical_after_healing,64.134
apical_after_healing,182.337
apical_after_healing,160.145
apical_after_healing,166.185
apical_after_healing,196.39
apical_after_healing,170.961
apical_after_healing,198.8
apical_after_healing,187.125
apical_after_healing,161.565
apical_after_healing,114.444
apical_after_healing,133.603
apical_after_healing,135.567
apical_after_healing,158.895
apical_after_healing,300.324
apical_after_healing,270
apical_after_healing,251.053
apical_after_healing,228.013
apical_after_healing,255.379
apical_after_healing,246.571
apical_after_healing,183.691
apical_after_healing,193.57
apical_after_healing,219.806
apical_after_healing,146.31
apical_after_healing,139.635
apical_after_healing,145.713
apical_after_healing,163.811
apical_after_healing,185.711
apical_after_healing,191.634
apical_after_healing,208.74
apical_after_healing,118.811
apical_after_healing,122.242
apical_after_healing,180
apical_after_healing,167.196
apical_after_healing,142.696
apical_after_healing,163.909
apical_after_healing,259.695
apical_after_healing,219.174
apical_after_healing,204.362
apical_after_healing,303.69
apical_after_healing,318.013
apical_after_healing,280.305
apical_after_healing,295.346
apical_after_healing,51.911
apical_after_healing,274.086
apical_after_healing,322.001
apical_after_healing,249.075
apical_after_healing,195.524
apical_after_healing,202.834
apical_after_healing,202.521
apical_after_healing,124.902
apical_after_healing,138.366
apical_after_healing,179.076
apical_after_healing,196.144
apical_after_healing,187.496
apical_after_healing,273.814
apical_after_healing,282.529
apical_after_healing,287.103
apical_after_healing,214.16
apical_after_healing,134.029
apical_after_healing,6.459
apical_after_healing,167.471
apical_after_healing,15.124
apical_after_healing,158.962
apical_after_healing,131.424
apical_after_healing,92.726
apical_after_healing,88.727
apical_after_healing,141.34
apical_after_healing,350.961
apical_after_healing,360
apical_after_healing,135
apical_after_healing,36.87
apical_after_healing,214.509
apical_after_healing,317.675
apical_after_healing,332.784
apical_after_healing,164.055
apical_after_healing,157.751
apical_after_healing,166.759
apical_after_healing,325.176
apical_after_healing,111.801
apical_after_healing,83.29
apical_after_healing,98.13
apical_after_healing,182.386
apical_after_healing,163.811
apical_after_healing,77.005
apical_after_healing,74.876
apical_after_healing,211.535
apical_after_healing,214.992
apical_after_healing,35.538
apical_after_healing,118.856
apical_after_healing,95.08
apical_after_healing,103.761
apical_after_healing,339.444
