cell,timepoint,z,x,neuromast_z,neuromast_x
8,84,23.889577848815343,43.37387175629936,31.773529411764706,49.1514705882353
8,85,23.81782623169108,43.1999001331558,31.85,49.167857142857144
8,86,23.898880344360613,43.57489843296575,31.926470588235293,49.18424369747899
8,87,23.945432574943855,43.433531881652186,32.002941176470586,49.200630252100844
8,88,24.054364285714282,43.65972619047619,32.07941176470588,49.2170168067227
8,89,23.881803419619832,43.54214585920336,32.15588235294118,49.233403361344536
8,90,24.178993580060425,43.650672677492445,32.23235294117647,49.24978991596639
8,91,24.59505590003758,43.4692996054115,32.30882352941176,49.26617647058824
8,92,24.743724338775902,43.45420366657119,32.385294117647064,49.28256302521009
8,93,24.95770844991606,43.0339465584779,32.46176470588235,49.298949579831934
8,94,25.296870040145645,43.17080804780132,32.53823529411765,49.31533613445378
8,95,25.016311762536873,43.506798488200594,32.614705882352936,49.33172268907563
8,96,25.05411902530459,43.67436504217432,32.69117647058824,49.348109243697486
8,97,24.809652751952395,44.20483451097062,32.767647058823535,49.364495798319325
8,98,24.271169298974787,44.427082756072785,32.84411764705882,49.38088235294118
8,99,24.493886502787166,44.62523531024399,32.92058823529412,49.39726890756303
8,100,24.413638051044085,44.60963573085847,32.997058823529414,49.41365546218488
8,101,24.505388505747128,44.911055172413796,33.07352941176471,49.43004201680672
8,102,24.933755254980806,45.20796929263389,33.15,49.44642857142857
8,103,24.965704738760632,44.705771567436216,33.226470588235294,49.46281512605042
8,104,25.086218668163113,44.380585952113734,33.30294117647059,49.479201680672276
8,105,24.985933888118353,44.56439667128988,33.379411764705885,49.495588235294115
8,106,24.973277251184836,44.75206872037915,33.455882352941174,49.51197478991597
8,107,24.71106973434535,45.0015536053131,33.53235294117647,49.52836134453782
8,108,24.611433358504815,45.33756135548424,33.608823529411765,49.54474789915967
8,109,24.881557027922383,46.03464268812115,33.68529411764706,49.56113445378151
8,110,24.72939882011424,45.9667595280457,33.76176470588235,49.57752100840336
8,111,24.679534606205248,45.9339200477327,33.83823529411765,49.59390756302521
8,112,24.563486268026086,45.62140856066869,33.91470588235294,49.610294117647065
8,113,24.60762870223302,45.476132859945814,33.991176470588236,49.626680672268904
8,114,24.39897698209719,45.32285805626599,34.06764705882353,49.64306722689076
8,115,24.920872338472837,45.900195025697506,34.14411764705883,49.65945378151261
8,116,25.23909995372513,46.348308653401205,34.22058823529412,49.675840336134456
8,117,25.188629107981225,46.3519882629108,34.29705882352941,49.6922268907563
14,0,16.05682255288997,42.98530468670918,25.35,47.775
14,1,15.949127642358654,43.606900475371695,25.426470588235293,47.79138655462185
14,2,16.07106405803024,43.78169697588885,25.50294117647059,47.807773109243705
14,3,15.904623409669211,43.95941730279899,25.57941176470588,47.824159663865544
14,4,15.72508487654321,44.264130658436216,25.655882352941177,47.8405462184874
14,5,15.692043941411452,44.289380825565914,25.73235294117647,47.85693277310925
14,6,15.660885400636094,44.127410998255876,25.808823529411764,47.873319327731096
14,7,15.727426986872903,43.876719751704485,25.885294117647057,47.88970588235294
14,8,15.865664987405543,44.002052896725445,25.961764705882352,47.90609243697479
14,9,16.059262836807324,44.00566090493137,26.03823529411765,47.92247899159664
14,10,16.239059934318554,44.085596264367815,26.114705882352943,47.938865546218494
14,11,16.092888774459322,43.4300411946447,26.19117647058824,47.95525210084033
14,12,16.41648047555601,43.378523111612175,26.26764705882353,47.971638655462186
14,13,16.30650264990128,42.91472513769095,26.344117647058827,47.98802521008404
14,14,16.35,42.95787716955942,26.42058823529412,48.004411764705885
14,15,16.948367802108677,43.175182481751825,26.497058823529414,48.02079831932773
14,16,17.09471017430077,43.37465545196596,26.573529411764707,48.03718487394958
14,17,17.625941789658377,43.21275673444112,26.650000000000002,48.05357142857143
14,18,17.65409626616604,42.89552565707134,26.726470588235294,48.069957983193284
14,19,17.547677595628414,42.705396174863395,26.80294117647059,48.08634453781512
14,20,17.498050088514006,42.99259606373009,26.879411764705882,48.102731092436976
14,21,17.527213772267945,42.874505156787166,26.955882352941178,48.11911764705883
14,22,17.80687983469323,42.97249390696196,27.03235294117647,48.135504201680675
14,23,18.11253969934364,43.472414249417746,27.108823529411765,48.15189075630252
14,24,17.822736116954147,43.78793910391249,27.185294117647057,48.16827731092437
14,25,17.70135763338616,43.49231378763867,27.261764705882353,48.18466386554622
14,26,17.377420018516613,43.70877224565375,27.33823529411765,48.20105042016807
14,27,17.77648048452221,43.740309555854644,27.414705882352944,48.21743697478991
14,28,17.643687338501294,43.267594315245475,27.491176470588236,48.233823529411765
14,29,17.1462244472257,43.10510794743429,27.567647058823532,48.25021008403362
14,30,17.51780868385346,43.31947082767979,27.644117647058824,48.266596638655464
14,31,17.958864438447165,43.86859040896824,27.72058823529412,48.28298319327731
14,32,17.999846113719354,44.06128586332812,27.79705882352941,48.299369747899156
14,33,18.196080266167602,43.65870503223124,27.873529411764707,48.31575630252101
14,34,18.394268445185492,43.84712640683618,27.95,48.33214285714286
14,35,18.537377360481063,43.78342124696698,28.026470588235295,48.3485294117647
14,36,18.370993505813345,43.72198072692993,28.102941176470587,48.364915966386555
14,37,18.362124474789915,43.93911239495799,28.179411764705883,48.38130252100841
14,38,18.683568409931326,43.87640781827787,28.255882352941175,48.397689075630254
14,39,18.964667199148032,43.36711395101172,28.33235294117647,48.41407563025211
14,40,18.693406503174952,43.22229581782352,28.408823529411762,48.430462184873946
14,41,19.236429950654365,43.53417185153401,28.485294117647058,48.4468487394958
14,42,19.11123616632642,43.6464139894703,28.56176470588235,48.46323529411765
14,43,19.411958573675932,43.85349239643419,28.63823529411765,48.479621848739505
14,44,19.76335558826622,44.21951161812638,28.714705882352945,48.496008403361344
14,45,19.914594780219783,44.58331043956044,28.791176470588237,48.5123949579832
14,46,19.89406677181914,44.59950052576235,28.867647058823533,48.52878151260504
14,47,19.948611693210395,44.058510582564956,28.944117647058825,48.545168067226896
14,48,19.983805248618783,43.75290055248619,29.02058823529412,48.561554621848735
14,49,20.353719677959013,43.47921633207863,29.097058823529412,48.57794117647059
14,50,20.636293274762053,43.26844210856605,29.173529411764708,48.59432773109244
14,51,20.82506567195545,42.719691079121574,29.25,48.610714285714295
14,52,20.923461418306783,42.10386337602832,29.326470588235296,48.627100840336134
14,53,21.42010375441224,41.76731468606268,29.402941176470588,48.64348739495799
14,54,21.46240163846071,41.61215640832165,29.479411764705883,48.65987394957983
14,55,21.504318360031363,41.59137168141593,29.555882352941175,48.676260504201686
14,56,21.846423611111113,42.20274305555556,29.63235294117647,48.692647058823525
14,57,22.08658588210393,42.25189173457509,29.708823529411763,48.70903361344538
14,58,22.089221415034746,42.33804221941462,29.78529411764706,48.72542016806723
14,59,21.802603499786603,42.44572129748186,29.86176470588235,48.741806722689084
14,60,21.82605959209688,42.14902007648183,29.93823529411765,48.75819327731092
14,61,22.03051224944321,42.06080443313183,30.014705882352946,48.774579831932776
14,62,21.844065922493684,42.232511057287276,30.091176470588238,48.79096638655462
14,63,21.796675614288663,42.18644951476358,30.167647058823533,48.807352941176475
14,64,21.86381289308176,41.75974056603774,30.244117647058825,48.823739495798314
14,65,22.256790630778713,41.7378929525375,30.32058823529412,48.84012605042017
14,66,22.437152084865033,41.53572366348073,30.397058823529413,48.85651260504202
14,67,22.21399605890894,41.73688290811035,30.47352941176471,48.87289915966387
14,68,22.728655720882504,41.47660338635198,30.55,48.88928571428571
14,69,22.660175710594316,41.32585788113695,30.626470588235296,48.905672268907566
14,70,22.247109218963523,41.50478555660675,30.70294117647059,48.92205882352941
14,71,22.317329221519643,40.999118897066445,30.779411764705884,48.938445378151265
14,72,22.398232507288633,40.72628331945023,30.855882352941176,48.954831932773104
14,73,22.39043774015994,40.91158998857618,30.93235294117647,48.97121848739496
14,74,22.184925132577728,41.18666164084434,31.008823529411764,48.98760504201681
14,75,22.124259757738898,41.29848586810229,31.085294117647063,49.00399159663866
14,76,22.63084698592733,41.26284919134636,31.16176470588235,49.0203781512605
14,77,22.74345407571444,41.32294632500264,31.23823529411765,49.036764705882355
14,78,22.925541487914614,41.409121586271844,31.31470588235294,49.0531512605042
14,79,22.908081364829396,41.80622572178478,31.39117647058824,49.069537815126054
14,80,22.6359824747743,42.021826872012745,31.46764705882353,49.08592436974789
14,81,22.69994495701405,42.29058240721325,31.544117647058826,49.102310924369746
14,82,22.386351719798657,42.50877988674497,31.620588235294118,49.1186974789916
14,83,22.68073496085703,42.65912906880923,31.697058823529414,49.13508403361345
14,84,22.961804247750575,42.59387162586316,31.773529411764706,49.1514705882353
14,85,23.043052675238492,42.962512961426796,31.85,49.167857142857144
14,86,23.74164005356959,43.41122128360977,31.926470588235293,49.18424369747899
14,87,24.004431664411367,42.72564276048715,32.002941176470586,49.200630252100844
14,88,23.753411367710644,42.445726563323845,32.07941176470588,49.2170168067227
14,89,23.814784519271495,42.18578462515884,32.15588235294118,49.233403361344536
14,90,23.95423043759431,41.773674283250706,32.23235294117647,49.24978991596639
14,91,24.399457818260686,41.678554001301244,32.30882352941176,49.26617647058824
14,92,24.56633120340788,41.733495740149095,32.385294117647064,49.28256302521009
14,93,24.804362691466086,41.563979759299784,32.46176470588235,49.298949579831934
14,94,24.761979502039065,41.69518405237176,32.53823529411765,49.31533613445378
14,95,24.891086678052943,41.998201323654996,32.614705882352936,49.33172268907563
14,96,24.714503257328992,42.079948425624316,32.69117647058824,49.348109243697486
14,97,24.955157493012255,42.097841861965165,32.767647058823535,49.364495798319325
14,98,25.014713639789,42.28124394445043,32.84411764705882,49.38088235294118
14,99,25.230843640976847,42.66467649857279,32.92058823529412,49.39726890756303
14,100,25.558536900941927,42.83477124521271,32.997058823529414,49.41365546218488
14,101,25.652548670713838,43.1371336612937,33.07352941176471,49.43004201680672
14,102,25.802280079307106,43.20007304601899,33.15,49.44642857142857
14,103,25.743221084212706,43.5364835505897,33.226470588235294,49.46281512605042
14,104,25.531673244702947,43.66922517656834,33.30294117647059,49.479201680672276
14,105,25.44507282305547,44.247167131494685,33.379411764705885,49.495588235294115
14,106,25.474892905652492,44.81414167798558,33.455882352941174,49.51197478991597
14,107,25.352616248278785,45.19947569113442,33.53235294117647,49.52836134453782
14,108,25.414649984162182,45.50233343891881,33.608823529411765,49.54474789915967
14,109,25.631569171201342,45.57080891586438,33.68529411764706,49.56113445378151
14,110,25.38740709280102,45.65687513272457,33.76176470588235,49.57752100840336
14,111,25.303576294277928,45.763828337874656,33.83823529411765,49.59390756302521
14,112,25.47579561892953,46.18116346352553,33.91470588235294,49.610294117647065
14,113,25.57059672266309,46.82542254972689,33.991176470588236,49.626680672268904
14,114,25.53700570835496,46.799190451478985,34.06764705882353,49.64306722689076
14,115,25.406978551445448,46.702038648844685,34.14411764705883,49.65945378151261
14,116,25.213646963398563,46.543637838385884,34.22058823529412,49.675840336134456
14,117,25.135374818803065,46.3525445226755,34.29705882352941,49.6922268907563
16,0,17.463975870326028,43.126314698839565,25.35,47.775
16,1,17.37126043865284,42.927080847939806,25.426470588235293,47.79138655462185
16,2,17.506478574067234,42.83228666420392,25.50294117647059,47.807773109243705
16,3,17.669491916859123,42.388886836027716,25.57941176470588,47.824159663865544
16,4,17.573522316043427,42.40759951749095,25.655882352941177,47.8405462184874
16,5,17.673301617944475,42.21444658944659,25.73235294117647,47.85693277310925
16,6,17.872739544248194,41.933357737713926,25.808823529411764,47.873319327731096
16,7,17.78720171094102,41.83011931562359,25.885294117647057,47.88970588235294
16,8,17.905449387199273,41.98356786200635,25.961764705882352,47.90609243697479
16,9,17.842401304037157,42.17969364058593,26.03823529411765,47.92247899159664
16,10,17.59535016716523,42.53940040471582,26.114705882352943,47.938865546218494
16,11,17.402898420674802,42.266331658291456,26.19117647058824,47.95525210084033
16,12,17.937488689829895,42.10205618892508,26.26764705882353,47.971638655462186
16,13,17.788571944394295,42.04185096587832,26.344117647058827,47.98802521008404
16,14,17.604305682859763,41.97385426214482,26.42058823529412,48.004411764705885
16,15,18.239628384517538,42.16581182991096,26.497058823529414,48.02079831932773
16,16,18.20931603773585,41.984345518867926,26.573529411764707,48.03718487394958
16,17,18.625266582324237,41.770429694559915,26.650000000000002,48.05357142857143
16,18,19.205522945570973,41.98116106367841,26.726470588235294,48.069957983193284
16,19,19.12367958539883,42.33887336638126,26.80294117647059,48.08634453781512
16,20,19.529387062187276,42.406430932809144,26.879411764705882,48.102731092436976
16,21,19.858397853246526,42.91761393630126,26.955882352941178,48.11911764705883
16,22,20.31072096128171,42.98895193591456,27.03235294117647,48.135504201680675
16,23,20.66277147841256,43.34941561273441,27.108823529411765,48.15189075630252
16,24,21.192476671850702,43.752851218247805,27.185294117647057,48.16827731092437
16,25,21.59161036036036,43.70059121621622,27.261764705882353,48.18466386554622
16,26,21.249642179686152,43.50309105018107,27.33823529411765,48.20105042016807
16,27,21.206635071090048,43.32278055179418,27.414705882352944,48.21743697478991
16,28,20.93884899638868,43.37121861090115,27.491176470588236,48.233823529411765
16,29,20.480045136252425,43.24021766641357,27.567647058823532,48.25021008403362
16,30,20.362097182385693,43.23572001012317,27.644117647058824,48.266596638655464
16,31,20.939605185868928,43.6458336829739,27.72058823529412,48.28298319327731
16,32,21.49425047912674,44.29686901091576,27.79705882352941,48.299369747899156
16,33,21.532994530165727,45.11262143848477,27.873529411764707,48.31575630252101
16,34,21.94959174644035,45.88301423859706,27.95,48.33214285714286
16,35,21.86625628752231,46.44380780464059,28.026470588235295,48.3485294117647
16,36,22.072273777282142,46.63164927513143,28.102941176470587,48.364915966386555
16,37,22.242504732607667,47.00387482252721,28.179411764705883,48.38130252100841
16,38,22.232555218882066,47.00091898572681,28.255882352941175,48.397689075630254
16,39,22.592371547722088,47.27659335903691,28.33235294117647,48.41407563025211
16,40,22.603223367964027,47.59115754380524,28.408823529411762,48.430462184873946
16,41,22.588834237025562,47.419161502711084,28.485294117647058,48.4468487394958
16,42,22.270716077447677,47.149329779728774,28.56176470588235,48.46323529411765
16,43,22.654833554221565,47.27033406096515,28.63823529411765,48.479621848739505
16,44,22.59475525842521,47.411347642505284,28.714705882352945,48.496008403361344
16,45,22.758730811403513,47.31135064223058,28.791176470588237,48.5123949579832
16,46,22.72214138858137,47.20890993199431,28.867647058823533,48.52878151260504
16,47,22.860995407669996,47.27294150821786,28.944117647058825,48.545168067226896
16,48,24.420939693682197,48.059297223994896,29.02058823529412,48.561554621848735
16,49,24.039176161262052,48.72641542506573,29.097058823529412,48.57794117647059
16,50,24.13528368794326,49.141901595744685,29.173529411764708,48.59432773109244
16,51,24.57128767355232,49.38013460887234,29.25,48.610714285714295
16,52,24.412828050443085,49.01407634628494,29.326470588235296,48.627100840336134
16,53,24.543013640238705,48.7329326513214,29.402941176470588,48.64348739495799
16,54,24.698959912413677,48.070165908708105,29.479411764705883,48.65987394957983
16,55,24.388633288227336,47.94591085926928,29.555882352941175,48.676260504201686
16,56,24.090686855016074,47.710120960920314,29.63235294117647,48.692647058823525
16,57,24.190582162802503,47.421179556608564,29.708823529411763,48.70903361344538
16,58,23.82413676941216,46.96258211217787,29.78529411764706,48.72542016806723
16,59,23.570446340662947,46.979405973088284,29.86176470588235,48.741806722689084
16,60,22.887404102735154,44.22173532354904,29.93823529411765,48.75819327731092
16,61,22.673029113509976,43.73541053320249,30.014705882352946,48.774579831932776
16,62,22.903239740820734,43.28309935205184,30.091176470588238,48.79096638655462
16,63,23.015726681127983,43.37283080260303,30.167647058823533,48.807352941176475
16,64,23.388159614442085,43.37382780591407,30.244117647058825,48.823739495798314
16,65,23.220023990734614,42.974528457974856,30.32058823529412,48.84012605042017
16,66,22.986034425411606,42.847625977049724,30.397058823529413,48.85651260504202
16,67,23.191730223483507,42.68123891450869,30.47352941176471,48.87289915966387
16,68,23.402808641975312,42.467985008818346,30.55,48.88928571428571
16,69,23.282675868210152,42.22354853072128,30.626470588235296,48.905672268907566
16,70,22.80199540879393,42.036681087762666,30.70294117647059,48.92205882352941
16,71,22.525349428208386,41.64595661644582,30.779411764705884,48.938445378151265
16,72,22.53437342091966,41.68769580596261,30.855882352941176,48.954831932773104
16,73,23.119263508512212,42.08112509252406,30.93235294117647,48.97121848739496
16,74,23.10676601258793,42.132201036653086,31.008823529411764,48.98760504201681
16,75,23.26370007328692,41.621793697325025,31.085294117647063,49.00399159663866
16,76,23.51502131998517,41.568126622172784,31.16176470588235,49.0203781512605
16,77,23.81388731596829,41.216845979614945,31.23823529411765,49.036764705882355
16,78,23.819837261503924,40.99802656191545,31.31470588235294,49.0531512605042
16,79,23.691558689024394,40.4447265625,31.39117647058824,49.069537815126054
16,80,23.938127832326284,40.78461574773414,31.46764705882353,49.08592436974789
16,81,23.914085308056872,41.2465355450237,31.544117647058826,49.102310924369746
16,82,23.54585482682388,41.7560934045689,31.620588235294118,49.1186974789916
16,83,23.488303668725028,42.536396658191066,31.697058823529414,49.13508403361345
16,84,23.243261987874334,42.544368914201726,31.773529411764706,49.1514705882353
16,85,23.414823529411763,42.868235294117646,31.85,49.167857142857144
16,86,23.050517672259907,42.77219296679757,31.926470588235293,49.18424369747899
16,87,23.56146534473349,42.99022193923959,32.002941176470586,49.200630252100844
16,88,22.781567992599445,43.205938945420904,32.07941176470588,49.2170168067227
16,89,22.872680068597564,43.38378429878049,32.15588235294118,49.233403361344536
16,90,23.03696041631121,43.43233236649036,32.23235294117647,49.24978991596639
16,91,22.85254704428816,43.80605873408098,32.30882352941176,49.26617647058824
16,92,22.876480928106876,44.00765072947794,32.385294117647064,49.28256302521009
16,93,22.77933372070502,44.44656691845827,32.46176470588235,49.298949579831934
16,94,23.204526603277362,45.008982399352625,32.53823529411765,49.31533613445378
16,95,23.15579626420181,44.93755536298863,32.614705882352936,49.33172268907563
16,96,23.106047584584765,44.59021168807672,32.69117647058824,49.348109243697486
16,97,23.251849912739967,44.3437260034904,32.767647058823535,49.364495798319325
16,98,23.73706425475787,44.51679385716978,32.84411764705882,49.38088235294118
16,99,24.05789382373352,43.889885496183204,32.92058823529412,49.39726890756303
16,100,24.490831032102175,43.94937866758716,32.997058823529414,49.41365546218488
16,101,24.637719984356668,44.066415721548694,33.07352941176471,49.43004201680672
16,102,24.4890590709583,43.334660753474765,33.15,49.44642857142857
16,103,24.212000819168544,43.47399139873029,33.226470588235294,49.46281512605042
16,104,24.577775058731405,43.83898786217698,33.30294117647059,49.479201680672276
16,105,24.64700604642091,44.287097717963725,33.379411764705885,49.495588235294115
16,106,25.153580246913577,44.696666666666665,33.455882352941174,49.51197478991597
16,107,25.705946579194002,45.373045923149014,33.53235294117647,49.52836134453782
16,108,26.605136012992286,46.38355663824605,33.608823529411765,49.54474789915967
16,109,26.739889486260456,46.59239346873756,33.68529411764706,49.56113445378151
16,110,25.715106646353078,45.77567130070464,33.76176470588235,49.57752100840336
16,111,25.75835540003783,45.68638169094004,33.83823529411765,49.59390756302521
16,112,26.115746691871454,45.51597353497165,33.91470588235294,49.610294117647065
16,113,25.400704425113467,44.72751040090772,33.991176470588236,49.626680672268904
16,114,25.495021166057345,44.357715989994226,34.06764705882353,49.64306722689076
16,115,25.31787644787645,43.95731660231661,34.14411764705883,49.65945378151261
16,116,24.67625125125125,43.3751051051051,34.22058823529412,49.675840336134456
16,117,24.40781971491668,42.86561433447099,34.29705882352941,49.6922268907563
17,12,16.834721825962912,39.55143366619116,26.26764705882353,47.971638655462186
17,13,17.210440751445088,39.71631502890173,26.344117647058827,47.98802521008404
17,14,17.30199942668769,40.10104987817114,26.42058823529412,48.004411764705885
17,15,17.41508267486099,40.45741147205151,26.497058823529414,48.02079831932773
17,16,17.463653136531367,40.48214391143912,26.573529411764707,48.03718487394958
17,17,17.648162867426514,40.034170665866824,26.650000000000002,48.05357142857143
17,18,17.775337144532397,39.947225886836705,26.726470588235294,48.069957983193284
17,19,18.02144796712168,40.19562600910025,26.80294117647059,48.08634453781512
17,20,18.471720525306186,40.66418031577395,26.879411764705882,48.102731092436976
17,21,18.291976589124314,40.97248851681731,26.955882352941178,48.11911764705883
17,22,18.520714713814804,40.95019478573569,27.03235294117647,48.135504201680675
17,23,19.048782542113322,41.06865237366003,27.108823529411765,48.15189075630252
17,24,19.278676135500532,41.38405742062889,27.185294117647057,48.16827731092437
17,25,19.306042884990255,41.463206627680314,27.261764705882353,48.18466386554622
17,26,19.46508827049671,41.99059320766009,27.33823529411765,48.20105042016807
17,27,19.8359001353587,41.96209956384419,27.414705882352944,48.21743697478991
17,28,19.742787524366474,42.22066276803119,27.491176470588236,48.233823529411765
17,29,19.597808056872037,42.8825273992891,27.567647058823532,48.25021008403362
17,30,19.95428550207962,42.94272504456328,27.644117647058824,48.266596638655464
17,31,19.72829363883027,42.23569490503467,27.72058823529412,48.28298319327731
17,32,19.884984205776174,42.148657490974735,27.79705882352941,48.299369747899156
17,33,19.459809459255915,41.721599638499775,27.873529411764707,48.31575630252101
17,34,19.39678751720973,41.72513767783387,27.95,48.33214285714286
17,35,19.286229946524067,41.82340336134454,28.026470588235295,48.3485294117647
17,36,18.88278312700596,42.028813235518875,28.102941176470587,48.364915966386555
17,37,19.15269656870288,42.468633635943995,28.179411764705883,48.38130252100841
17,38,19.282849776820072,42.59936124365092,28.255882352941175,48.397689075630254
17,39,19.609092324458977,42.69335201619181,28.33235294117647,48.41407563025211
17,40,19.308131328628413,42.67218088370666,28.408823529411762,48.430462184873946
17,41,19.25171630094044,42.43032915360502,28.485294117647058,48.4468487394958
17,42,19.18565656565657,42.315606060606065,28.56176470588235,48.46323529411765
17,43,19.047781000725163,42.54337200870196,28.63823529411765,48.479621848739505
17,44,18.461971235194586,43.35744500846024,28.714705882352945,48.496008403361344
17,45,18.287949814426337,42.32856220751977,28.791176470588237,48.5123949579832
17,46,18.965826914007234,42.24054786983179,28.867647058823533,48.52878151260504
17,47,18.949222651844693,41.899762365071695,28.944117647058825,48.545168067226896
